protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark,resolved
udp,13.13.13.2,25409,180.252.253.172,63594,,LOKAL.c,
tcp,13.13.13.2,60507,23.106.252.102,80,established,INTL.c,
udp,13.13.13.2,25409,176.215.84.34,10617,,INTL.c,
tcp,13.13.13.2,57673,34.36.232.77,443,established,INTL.c,
tcp,13.13.13.2,50600,74.125.130.188,5228,established,LOKAL.c,
udp,13.13.13.2,25409,95.87.74.152,20499,,INTL.c,
tcp,13.13.13.2,64126,202.138.226.70,3306,established,LOKAL.c,
tcp,13.13.13.2,59946,8.219.162.1,443,established,INTL.c,
tcp,13.13.13.2,64227,103.30.247.92,1433,established,LOKAL.c,
tcp,185.224.128.184,26567,175.103.46.88,80,established,,
udp,13.13.13.2,25409,88.249.39.15,19275,,INTL.c,
tcp,192.168.50.6,51655,144.195.96.115,443,established,,
tcp,13.13.13.2,55284,142.251.175.188,5228,established,LOKAL.c,
udp,13.13.13.2,37507,31.13.95.63,443,,LOKAL.c,
tcp,13.13.13.2,33446,142.251.175.188,5228,established,LOKAL.c,
tcp,13.13.13.2,49424,157.240.208.60,443,established,LOKAL.c,
udp,13.13.13.2,25409,182.178.194.12,27539,,INTL.c,
tcp,185.224.128.184,21543,175.103.46.88,80,established,,
tcp,13.13.13.2,58596,142.251.12.95,443,established,LOKAL.c,
tcp,13.13.13.2,39600,74.125.24.188,5228,established,LOKAL.c,
tcp,13.13.13.2,60914,163.70.153.60,443,established,LOKAL.c,
udp,13.13.13.2,25409,78.187.38.159,21583,,INTL.c,
tcp,13.13.13.2,58179,122.200.144.141,1433,established,LOKAL.c,
tcp,13.13.13.2,49163,92.223.85.163,443,established,INTL.c,
udp,13.13.13.2,63999,104.16.224.149,443,,LOKAL.c,
udp,13.13.13.2,25409,183.83.214.90,29007,,INTL.c,
tcp,13.13.13.2,55554,163.70.153.60,443,established,LOKAL.c,
tcp,13.13.13.2,55565,23.108.101.65,80,established,INTL.c,
tcp,13.13.13.2,64544,74.125.200.94,443,established,LOKAL.c,
udp,13.13.13.2,25409,84.54.73.249,46215,,INTL.c,
tcp,192.168.50.6,51654,144.195.96.115,443,established,,
tcp,13.13.13.2,50442,74.125.130.188,5228,established,LOKAL.c,
tcp,13.13.13.2,53824,20.198.119.84,443,established,INTL.c,
udp,13.13.13.2,25409,103.163.248.184,63127,,INTL.c,
udp,13.13.13.2,25409,49.204.14.218,33524,,INTL.c,
tcp,13.13.13.2,55356,64.233.170.188,5228,established,LOKAL.c,
tcp,13.13.13.2,51746,163.70.153.60,443,established,LOKAL.c,
tcp,185.224.128.184,25539,175.103.46.93,80,established,,
tcp,13.13.13.2,52555,74.125.68.95,443,established,LOKAL.c,
udp,13.13.13.2,25409,111.94.56.176,34214,,LOKAL.c,
tcp,13.13.13.2,50851,142.251.10.188,5228,established,LOKAL.c,
tcp,13.13.13.2,51025,103.30.247.94,1433,established,LOKAL.c,
tcp,13.13.13.2,49320,20.198.118.190,443,established,INTL.c,
tcp,13.13.13.2,60674,31.13.95.60,443,established,LOKAL.c,
tcp,185.224.128.184,15819,146.196.111.51,80,established,in-backup.c,
tcp,13.13.13.2,57698,92.223.85.120,443,established,INTL.c,
tcp,13.13.13.2,56931,34.107.148.139,443,established,INTL.c,
tcp,185.224.128.184,1943,175.103.46.89,80,established,,
tcp,13.13.13.2,49155,23.106.252.79,443,established,INTL.c,
udp,13.13.13.2,61150,122.144.2.204,443,,LOKAL.c,
udp,13.13.13.2,25409,46.118.86.111,42081,,INTL.c,
tcp,13.13.13.2,49224,74.125.130.188,5228,established,LOKAL.c,
tcp,13.13.13.2,49671,92.223.85.121,443,established,INTL.c,
tcp,185.224.128.184,24591,175.103.46.91,80,established,,
tcp,13.13.13.2,63391,202.163.7.44,443,established,INTL.c,
tcp,13.13.13.2,58599,139.180.203.4,443,established,INTL.c,
tcp,13.13.13.2,63140,36.89.154.86,4000,established,LOKAL.c,
udp,13.13.13.2,25409,213.230.86.60,24598,,INTL.c,
tcp,13.13.13.2,55599,163.70.153.61,5222,established,LOKAL.c,
udp,13.13.13.2,25409,103.87.104.169,34382,,INTL.c,
tcp,13.13.13.2,50348,20.198.118.190,443,established,INTL.c,
tcp,13.13.13.2,50829,31.13.95.60,443,established,LOKAL.c,
tcp,13.13.13.2,52554,74.125.68.95,443,established,LOKAL.c,
tcp,103.166.49.103,51454,175.103.46.94,1723,close,LOKAL.c,
tcp,13.13.13.2,60225,172.217.194.188,5228,established,LOKAL.c,
tcp,13.13.13.2,54335,104.244.42.130,443,established,INTL.c,
tcp,13.13.13.2,65133,20.198.118.190,443,established,INTL.c,
tcp,13.13.13.2,4018,157.240.208.60,443,established,LOKAL.c,
tcp,13.13.13.2,64755,103.30.244.202,1433,established,LOKAL.c,
tcp,195.85.201.201,30120,175.103.46.92,20196,established,,
tcp,13.13.13.2,40376,64.233.170.95,443,established,LOKAL.c,
tcp,13.13.13.2,63166,20.198.118.190,443,established,INTL.c,
tcp,13.13.13.2,51479,103.30.247.130,1433,established,LOKAL.c,
tcp,13.13.13.2,37930,52.167.17.97,443,established,INTL.c,
tcp,13.13.13.2,58750,104.17.188.189,443,established,LOKAL.c,
tcp,13.13.13.2,65000,20.198.119.84,443,established,INTL.c,
tcp,13.13.13.2,62326,103.30.245.98,1433,established,LOKAL.c,
udp,13.13.13.2,25409,95.57.235.32,37083,,INTL.c,
tcp,13.13.13.2,61236,23.106.252.102,443,established,INTL.c,
tcp,13.13.13.2,65463,157.240.217.17,443,established,LOKAL.c,
udp,13.13.13.2,25409,95.105.68.36,33630,,INTL.c,
tcp,13.13.13.2,51130,157.240.217.60,443,last-ack,LOKAL.c,
tcp,13.13.13.2,61012,143.244.33.54,443,established,INTL.c,
udp,13.13.13.2,25409,176.112.103.222,5177,,INTL.c,
udp,146.88.241.115,5060,175.103.46.88,5060,,,
tcp,13.13.13.2,51137,202.91.9.43,3306,established,LOKAL.c,
tcp,13.13.13.2,54921,20.198.119.84,443,established,INTL.c,
tcp,13.13.13.2,49155,103.107.198.22,443,established,INTL.c,
tcp,192.168.50.6,51660,144.195.96.115,443,established,,
tcp,13.13.13.2,49765,34.36.232.77,443,established,INTL.c,
tcp,13.13.13.2,49155,23.111.12.23,80,established,INTL.c,
tcp,13.13.13.2,44008,172.217.194.188,5228,established,LOKAL.c,
tcp,185.224.128.184,16459,203.173.88.27,80,established,in-utama.c,
udp,13.13.13.2,25409,14.207.87.3,12757,,INTL.c,
tcp,13.13.13.2,44366,64.233.170.188,5228,established,LOKAL.c,
tcp,13.13.13.2,64388,103.30.244.38,1433,established,LOKAL.c,
udp,13.13.13.2,25409,91.204.123.158,11379,,INTL.c,
tcp,13.13.13.2,47410,172.253.118.188,5228,established,LOKAL.c,
udp,13.13.13.2,25409,117.240.107.233,21553,,INTL.c,
tcp,13.13.13.2,49284,203.27.106.3,443,established,INTL.c,
udp,13.13.13.2,25409,81.213.127.179,38219,,INTL.c,
udp,13.13.13.2,25409,46.119.31.227,47418,,INTL.c,
tcp,13.13.13.2,50434,43.156.222.16,443,established,INTL.c,
tcp,13.13.13.2,61994,74.125.130.188,5228,established,LOKAL.c,
udp,13.13.13.2,25409,188.130.178.248,2017,,INTL.c,
udp,45.155.91.237,5113,175.103.46.91,5060,,,
tcp,13.13.13.2,49228,142.251.175.188,5228,established,LOKAL.c,
udp,13.13.13.2,25409,85.96.211.65,64497,,INTL.c,
tcp,13.13.13.2,64374,142.250.4.95,443,established,LOKAL.c,
tcp,13.13.13.2,53625,157.240.217.60,443,established,LOKAL.c,
tcp,13.13.13.2,56904,69.173.158.64,443,established,INTL.c,
tcp,13.13.13.2,49947,64.233.170.188,5228,established,LOKAL.c,
tcp,13.13.13.2,64514,142.251.10.95,443,established,LOKAL.c,
tcp,13.13.13.2,51586,74.125.68.138,443,established,LOKAL.c,
tcp,13.13.13.2,54310,142.251.12.19,443,established,LOKAL.c,
tcp,13.13.13.2,41052,142.251.175.188,5228,established,LOKAL.c,
tcp,13.13.13.2,49682,20.198.118.190,443,established,INTL.c,
tcp,13.13.13.2,51016,103.30.247.91,1433,established,LOKAL.c,
tcp,13.13.13.2,50106,92.223.85.166,443,established,INTL.c,
udp,13.13.13.2,25409,5.251.68.166,34314,,INTL.c,
udp,13.13.13.2,25409,39.37.35.201,19752,,INTL.c,
tcp,13.13.13.2,52825,36.89.154.86,4000,established,LOKAL.c,
tcp,13.13.13.2,62107,163.70.153.60,443,established,LOKAL.c,
tcp,13.13.13.2,57625,103.107.198.66,443,established,INTL.c,
tcp,192.168.50.6,51664,144.195.96.115,443,established,,
udp,13.13.13.2,25409,117.202.127.92,14761,,INTL.c,
tcp,13.13.13.2,57629,34.107.243.93,443,established,INTL.c,
tcp,146.196.111.81,63288,175.103.46.94,491,established,LOKAL.c,
udp,13.13.13.2,25409,134.236.31.229,30298,,INTL.c,
udp,13.13.13.2,46015,41.202.207.7,5060,,INTL.c,
udp,13.13.13.2,25409,5.165.120.36,22843,,INTL.c,
udp,13.13.13.2,25409,193.254.226.244,39925,,INTL.c,
udp,13.13.13.2,25409,109.127.161.204,21346,,INTL.c,
tcp,13.13.13.2,57457,82.180.162.242,443,established,INTL.c,
udp,13.13.13.2,25409,31.128.77.28,35531,,INTL.c,
tcp,13.13.13.2,57902,157.240.235.34,443,established,LOKAL.c,
udp,13.13.13.2,25409,88.243.199.160,43945,,INTL.c,
tcp,13.13.13.2,54904,64.233.170.188,5228,established,LOKAL.c,
tcp,13.13.13.2,34148,157.240.208.34,443,established,LOKAL.c,
tcp,13.13.13.2,60619,20.198.118.190,443,established,INTL.c,
udp,13.13.13.2,25409,2.132.3.158,21872,,INTL.c,
tcp,13.13.13.2,51787,34.36.232.77,443,established,INTL.c,
tcp,13.13.13.2,64437,64.233.177.94,443,established,LOKAL.c,
tcp,13.13.13.2,51411,143.244.33.73,443,established,INTL.c,
tcp,13.13.13.2,59683,34.96.105.8,443,established,INTL.c,
tcp,192.168.50.6,51659,144.195.96.115,443,established,,
tcp,185.224.128.184,26525,175.103.46.90,80,established,,
udp,13.13.13.2,25409,95.181.26.202,17357,,INTL.c,
udp,13.13.13.2,25409,91.147.91.50,33646,,INTL.c,
tcp,13.13.13.2,57086,115.178.128.134,1433,established,LOKAL.c,
tcp,13.13.13.2,60445,170.114.52.4,443,close-wait,LOKAL.c,
udp,13.13.13.2,56913,122.144.1.1,53,,LOKAL.c,
tcp,13.13.13.2,53911,41.138.91.147,11735,established,INTL.c,
udp,13.13.13.2,25409,94.158.61.40,3366,,INTL.c,
tcp,13.13.13.2,49544,103.107.198.22,443,established,INTL.c,
tcp,13.13.13.2,51006,202.163.7.42,443,established,INTL.c,
tcp,104.253.91.98,80,175.103.46.90,63174,established,,
tcp,13.13.13.2,55581,175.106.10.35,1433,established,LOKAL.c,
tcp,13.13.13.2,64984,103.30.245.18,1433,established,LOKAL.c,
udp,13.13.13.2,25409,14.139.183.226,30492,,INTL.c,
tcp,175.103.43.90,52725,175.103.46.95,899,established,in-utama.c,
tcp,13.13.13.2,49206,34.36.232.77,443,established,INTL.c,
udp,13.13.13.2,25409,95.25.87.171,5805,,INTL.c,
tcp,13.13.13.2,37346,161.117.251.225,443,established,INTL.c,
udp,45.155.91.237,5061,175.103.46.95,5060,,in-utama.c,
tcp,13.13.13.2,49253,20.212.88.117,443,established,INTL.c,
tcp,185.224.128.184,10081,175.103.46.92,80,established,,
tcp,13.13.13.2,51462,163.70.153.11,443,established,LOKAL.c,
tcp,13.13.13.2,56899,52.46.155.104,443,close,INTL.c,
udp,13.13.13.2,25409,178.72.75.178,2539,,INTL.c,
tcp,13.13.13.2,51362,74.125.130.188,5228,established,LOKAL.c,
tcp,185.224.128.184,17715,175.103.46.89,80,established,,
tcp,13.13.13.2,49260,23.106.249.36,431,established,INTL.c,
tcp,13.13.13.2,60460,149.137.40.224,443,established,LOKAL.c,
tcp,13.13.13.2,62719,103.30.245.214,1433,established,LOKAL.c,
tcp,13.13.13.2,56639,34.36.232.77,443,established,INTL.c,
tcp,13.13.13.2,55096,163.70.153.20,443,established,LOKAL.c,
tcp,13.13.13.2,33786,8.222.144.221,443,established,INTL.c,
tcp,13.13.13.2,54032,20.198.118.190,443,established,INTL.c,
tcp,13.13.13.2,49675,92.223.85.52,443,established,INTL.c,
tcp,13.13.13.2,50932,34.107.243.93,443,established,INTL.c,
udp,13.13.13.2,25409,103.25.170.10,25301,,INTL.c,
udp,13.13.13.2,25409,5.136.252.238,11591,,INTL.c,
tcp,13.13.13.2,64994,20.198.119.143,443,established,INTL.c,
tcp,13.13.13.2,49523,34.101.149.213,443,established,LOKAL.c,
tcp,13.13.13.2,58627,3.217.12.237,443,established,INTL.c,
tcp,13.13.13.2,62826,157.240.208.34,443,established,LOKAL.c,
tcp,203.173.88.27,59680,203.173.88.17,179,established,in-utama.c,
tcp,13.13.13.2,57724,163.70.153.61,443,established,LOKAL.c,
tcp,13.13.13.2,54330,74.125.68.188,5228,established,LOKAL.c,
tcp,13.13.13.2,37632,142.251.175.188,5228,established,LOKAL.c,
tcp,195.85.201.201,30120,175.103.46.88,9198,established,,
udp,13.13.13.2,25409,157.48.209.228,36690,,INTL.c,
tcp,13.13.13.2,43487,142.251.175.188,5228,established,LOKAL.c,
tcp,13.13.13.2,58046,20.198.119.143,443,established,INTL.c,
tcp,13.13.13.2,63686,20.198.118.190,443,established,INTL.c,
tcp,13.13.13.2,58592,142.251.10.102,443,established,LOKAL.c,
udp,13.13.13.2,63998,163.70.153.63,443,,LOKAL.c,
udp,13.13.13.2,25409,94.180.28.154,29378,,INTL.c,
tcp,13.13.13.2,49650,82.180.162.242,443,established,INTL.c,
tcp,13.13.13.2,62397,17.57.145.132,5223,established,INTL.c,
tcp,13.13.13.2,48994,74.125.24.188,5228,established,LOKAL.c,
tcp,185.224.128.184,10837,175.103.46.88,80,established,,
udp,13.13.13.2,25409,77.34.160.241,40133,,INTL.c,
tcp,13.13.13.2,54650,103.255.15.200,1433,established,LOKAL.c,
tcp,13.13.13.2,55094,163.70.153.20,443,established,LOKAL.c,
udp,45.155.91.237,5113,175.103.46.90,5060,,,
tcp,13.13.13.2,49364,31.13.95.60,443,established,LOKAL.c,
tcp,13.13.13.2,58600,207.246.81.162,443,established,INTL.c,
tcp,13.13.13.2,51019,103.30.247.92,1433,established,LOKAL.c,
udp,13.13.13.2,25409,212.192.40.130,23975,,INTL.c,
tcp,13.13.13.2,56476,103.63.96.238,443,established,LOKAL.c,
tcp,13.13.13.2,49157,103.107.199.46,443,established,INTL.c,
tcp,13.13.13.2,52552,82.180.162.242,443,established,INTL.c,
tcp,13.13.13.2,37252,74.125.130.188,5228,established,LOKAL.c,
tcp,185.224.128.184,6827,175.103.46.93,80,established,,
tcp,13.13.13.2,51988,34.107.243.93,443,established,INTL.c,
tcp,13.13.13.2,52915,31.13.95.60,443,established,LOKAL.c,
udp,13.13.13.2,25409,89.223.109.82,1280,,INTL.c,
udp,13.13.13.2,25409,111.94.90.66,24379,,LOKAL.c,
tcp,13.13.13.2,59556,64.233.170.188,5228,established,LOKAL.c,
tcp,13.13.13.2,60309,103.107.199.6,443,established,INTL.c,
tcp,13.13.13.2,50299,74.125.200.188,5228,established,LOKAL.c,
tcp,13.13.13.2,51842,142.251.10.188,5228,established,LOKAL.c,
tcp,13.13.13.2,55052,20.198.118.190,443,established,INTL.c,
tcp,13.13.13.2,50460,142.251.175.188,5228,established,LOKAL.c,
tcp,13.13.13.2,32940,142.251.175.188,5228,established,LOKAL.c,
tcp,13.13.13.2,53869,20.198.118.190,443,established,INTL.c,
tcp,13.13.13.2,50827,20.198.119.143,443,established,INTL.c,
tcp,13.13.13.2,60924,20.198.119.84,443,established,INTL.c,
tcp,13.13.13.2,49347,199.127.63.144,443,established,INTL.c,
tcp,13.13.13.2,58143,20.198.118.190,443,established,INTL.c,
tcp,13.13.13.2,49271,23.106.249.36,431,established,INTL.c,
tcp,13.13.13.2,56469,103.63.96.238,443,established,LOKAL.c,
tcp,13.13.13.2,49185,77.234.45.12,80,established,INTL.c,
tcp,13.13.13.2,3026,64.233.170.188,5228,established,LOKAL.c,
tcp,13.13.13.2,49155,23.108.101.68,443,established,INTL.c,
tcp,13.13.13.2,55563,172.217.194.188,5228,established,LOKAL.c,
tcp,13.13.13.2,49768,34.36.232.77,443,established,INTL.c,
udp,13.13.13.2,25409,95.26.211.3,26578,,INTL.c,
udp,13.13.13.2,25409,78.186.6.121,23027,,INTL.c,
tcp,13.13.13.2,40219,52.43.232.245,8883,established,INTL.c,
tcp,13.13.13.2,49773,20.198.119.143,443,established,INTL.c,
tcp,13.13.13.2,56480,103.63.96.238,443,established,LOKAL.c,
tcp,13.13.13.2,50640,20.198.118.190,443,established,INTL.c,
tcp,185.224.128.184,701,175.103.46.93,80,established,,
tcp,13.13.13.2,51188,23.111.12.24,80,established,INTL.c,
tcp,13.13.13.2,56334,172.253.118.188,443,established,LOKAL.c,
tcp,13.13.13.2,64132,202.138.226.66,3306,established,LOKAL.c,
udp,13.13.13.2,25409,178.94.109.160,25149,,INTL.c,
tcp,13.13.13.2,58601,45.77.31.139,443,established,INTL.c,
udp,13.13.13.2,25409,95.78.51.138,26138,,INTL.c,
tcp,13.13.13.2,55680,34.107.243.93,443,established,INTL.c,
tcp,13.13.13.2,51771,34.36.232.77,443,established,INTL.c,
tcp,13.13.13.2,63373,34.107.243.93,443,established,INTL.c,
tcp,13.13.13.2,49921,34.107.243.93,443,established,INTL.c,
tcp,13.13.13.2,61970,103.30.245.18,1433,established,LOKAL.c,
tcp,13.13.13.2,61343,20.198.118.190,443,established,INTL.c,
tcp,13.13.13.2,64410,103.30.244.54,1433,established,LOKAL.c,
tcp,185.224.128.184,25291,175.103.46.89,80,established,,
tcp,13.13.13.2,57616,92.223.85.147,443,established,INTL.c,
tcp,13.13.13.2,47369,36.64.246.246,4343,established,LOKAL.c,
tcp,13.13.13.2,49748,23.108.101.65,443,established,INTL.c,
tcp,13.13.13.2,63246,172.217.194.188,5228,established,LOKAL.c,
tcp,13.13.13.2,41004,142.251.10.188,5228,established,LOKAL.c,
tcp,104.253.91.98,80,175.103.46.91,15440,established,,
tcp,13.13.13.2,58539,35.233.131.14,7500,established,LOKAL.c,
tcp,185.224.128.184,30715,175.103.46.90,80,established,,
tcp,13.13.13.2,49521,34.101.149.213,443,established,LOKAL.c,
udp,45.155.91.237,5061,175.103.46.88,5060,,,
udp,13.13.13.2,25409,213.230.87.254,57728,,INTL.c,
tcp,13.13.13.2,50532,103.30.246.170,1433,established,LOKAL.c,
udp,13.13.13.2,52722,74.125.68.95,443,,LOKAL.c,
gre,103.166.49.103,,175.103.46.94,,,LOKAL.c,
tcp,13.13.13.2,51729,103.30.247.206,1433,established,LOKAL.c,
tcp,13.13.13.2,50542,103.30.246.172,1433,established,LOKAL.c,
tcp,13.13.13.2,55894,64.233.170.188,5228,established,LOKAL.c,
tcp,13.13.13.2,50099,3.219.232.254,443,established,INTL.c,
tcp,13.13.13.2,62528,203.160.58.162,1433,established,INTL.c,
udp,13.13.13.2,25409,89.249.63.90,12483,,INTL.c,
tcp,13.13.13.2,55049,74.125.68.102,443,established,LOKAL.c,
tcp,13.13.13.2,61833,103.30.244.230,1433,established,LOKAL.c,
tcp,13.13.13.2,64254,103.30.247.91,1433,established,LOKAL.c,
tcp,185.224.128.184,29959,175.103.46.88,80,established,,
tcp,13.13.13.2,63110,172.253.118.188,5228,established,LOKAL.c,
udp,13.13.13.2,25409,103.244.242.160,10938,,INTL.c,
udp,13.13.13.2,25409,103.26.56.176,37199,,INTL.c,
udp,13.13.13.2,25409,212.122.23.170,22303,,INTL.c,
tcp,13.13.13.2,56533,34.107.243.93,443,established,INTL.c,
tcp,13.13.13.2,56472,103.63.96.238,443,established,LOKAL.c,
tcp,13.13.13.2,48200,31.13.95.34,443,established,LOKAL.c,
udp,13.13.13.2,25409,5.251.25.214,19512,,INTL.c,
udp,13.13.13.2,25409,185.23.9.90,51799,,INTL.c,
tcp,13.13.13.2,63144,163.70.153.60,443,established,LOKAL.c,
udp,13.13.13.2,25409,185.68.118.225,29002,,INTL.c,
tcp,13.13.13.2,49156,143.244.33.70,443,established,INTL.c,
tcp,13.13.13.2,56333,163.70.153.60,443,established,LOKAL.c,
tcp,13.13.13.2,49850,172.217.194.188,5228,established,LOKAL.c,
tcp,13.13.13.2,51436,188.172.244.142,80,established,INTL.c,
tcp,13.13.13.2,54317,103.107.198.86,443,established,INTL.c,
tcp,13.13.13.2,59996,157.240.13.54,443,established,LOKAL.c,
tcp,13.13.13.2,1029,23.108.101.65,443,established,INTL.c,
tcp,13.13.13.2,51616,31.13.95.60,443,established,LOKAL.c,
udp,45.155.91.237,5118,203.173.88.27,5060,,in-utama.c,
tcp,13.13.13.2,58595,142.251.12.95,443,established,LOKAL.c,
tcp,13.13.13.2,49508,103.30.245.210,1433,established,LOKAL.c,
tcp,13.13.13.2,59097,20.198.118.190,443,established,INTL.c,
tcp,13.13.13.2,56048,103.41.205.108,3306,established,INTL.c,
tcp,13.13.13.2,54945,74.125.200.188,5228,established,LOKAL.c,
udp,13.13.13.2,25409,45.249.164.7,35818,,INTL.c,
tcp,13.13.13.2,64750,103.30.247.206,1433,established,LOKAL.c,
tcp,13.13.13.2,62490,103.30.245.150,1433,established,LOKAL.c,
tcp,13.13.13.2,62471,74.125.68.188,5228,established,LOKAL.c,
tcp,13.13.13.2,49157,143.244.33.73,443,established,INTL.c,
udp,13.13.13.2,25409,91.224.16.81,20481,,INTL.c,
udp,13.13.13.2,51519,149.137.40.224,8801,,LOKAL.c,
udp,13.13.13.2,25409,37.115.102.141,26340,,INTL.c,
tcp,13.13.13.2,45958,47.241.218.164,443,established,INTL.c,
udp,13.13.13.2,44741,163.70.153.63,443,,LOKAL.c,
tcp,13.13.13.2,65388,35.197.145.196,443,established,LOKAL.c,
tcp,13.13.13.2,62623,20.198.119.143,443,established,INTL.c,
tcp,13.13.13.2,37362,64.233.170.188,5228,established,LOKAL.c,
tcp,185.224.128.184,2707,203.173.88.27,80,established,in-utama.c,
udp,13.13.13.2,25409,195.214.237.238,13906,,INTL.c,
udp,13.13.13.2,25409,58.10.2.152,19932,,INTL.c,
tcp,13.13.13.2,50437,44.195.133.219,443,established,INTL.c,
udp,13.13.13.2,25409,178.158.203.130,60423,,INTL.c,
tcp,13.13.13.2,52823,36.89.154.86,4000,established,LOKAL.c,
tcp,13.13.13.2,58137,23.106.252.79,443,established,INTL.c,
tcp,13.13.13.2,61619,163.70.153.60,443,established,LOKAL.c,
tcp,185.224.128.184,29879,175.103.46.89,80,established,,
udp,51.75.254.7,57800,175.103.46.92,5060,,,
tcp,13.13.13.2,54322,163.70.153.60,443,established,LOKAL.c,
tcp,13.13.13.2,49336,172.253.118.188,5228,established,LOKAL.c,
udp,13.13.13.2,25409,109.229.143.3,20497,,INTL.c,
udp,13.13.13.2,25409,95.68.131.75,14999,,INTL.c,
tcp,13.13.13.2,53186,23.108.101.66,443,established,INTL.c,
tcp,192.168.50.11,46356,8.8.8.8,853,established,,
tcp,13.13.13.2,53765,82.180.162.242,443,established,INTL.c,
udp,13.13.13.2,25409,189.203.98.158,7544,,INTL.c,
tcp,13.13.13.2,49862,69.173.158.67,443,established,INTL.c,
udp,13.13.13.2,25409,88.230.233.50,20679,,INTL.c,
tcp,13.13.13.2,59703,143.244.33.54,80,established,INTL.c,
tcp,13.13.13.2,64554,163.70.153.60,443,established,LOKAL.c,
tcp,185.224.128.184,2995,175.103.46.90,80,established,,
tcp,13.13.13.2,57964,142.251.10.188,5228,established,LOKAL.c,
udp,45.155.91.237,5061,175.103.46.91,5060,,,
udp,13.13.13.2,25409,154.113.176.38,20485,,INTL.c,
udp,13.13.13.2,25409,91.105.184.25,16031,,INTL.c,
tcp,13.13.13.2,49697,20.198.118.190,443,established,INTL.c,
tcp,13.13.13.2,37518,142.251.10.188,5228,established,LOKAL.c,
tcp,13.13.13.2,55078,31.13.95.60,443,established,LOKAL.c,
tcp,13.13.13.2,50022,157.240.217.60,443,established,LOKAL.c,
tcp,13.13.13.2,55958,20.198.119.84,443,established,INTL.c,
tcp,13.13.13.2,56553,20.198.118.190,443,established,INTL.c,
udp,45.155.91.237,5061,175.103.46.93,5060,,,
tcp,13.13.13.2,45294,74.125.130.188,5228,established,LOKAL.c,
tcp,13.13.13.2,49169,103.30.245.70,1433,established,LOKAL.c,
tcp,13.13.13.2,58932,47.241.191.117,31006,established,INTL.c,
tcp,13.13.13.2,54989,163.70.153.61,443,established,LOKAL.c,
tcp,195.85.201.201,30120,175.103.46.91,20857,established,,
tcp,13.13.13.2,48150,31.13.95.60,443,established,LOKAL.c,
tcp,13.13.13.2,49171,34.159.193.21,443,established,LOKAL.c,
tcp,13.13.13.2,55097,163.70.153.11,443,established,LOKAL.c,
tcp,13.13.13.2,54339,151.101.108.159,443,established,INTL.c,
tcp,13.13.13.2,49513,103.30.245.218,1433,established,LOKAL.c,
tcp,13.13.13.2,43578,142.251.12.188,5228,established,LOKAL.c,
tcp,13.13.13.2,62218,103.30.245.54,1433,established,LOKAL.c,
udp,13.13.13.2,25409,2.133.130.210,31741,,INTL.c,
tcp,13.13.13.2,49748,31.13.95.60,443,established,LOKAL.c,
tcp,13.13.13.2,49510,103.30.245.213,1433,established,LOKAL.c,
tcp,13.13.13.2,58590,8.8.8.8,443,established,LOKAL.c,
tcp,13.13.13.2,58487,17.57.145.149,5223,established,INTL.c,
tcp,13.13.13.2,44902,18.138.146.223,443,established,INTL.c,
tcp,13.13.13.2,56527,203.195.121.141,443,established,INTL.c,
